ID,name,description,url,created,last modified,version,contributors,platforms,aliases,type,relationship citations,name_zh,description_zh
S0652,MarkiRAT,[MarkiRAT](https://attack.mitre.org/software/S0652) is a remote access Trojan (RAT) compiled with Visual Studio that has been used by [Ferocious Kitten](https://attack.mitre.org/groups/G0137) since at least 2015.(Citation: Kaspersky Ferocious Kitten Jun 2021),https://attack.mitre.org/software/S0652,28 September 2021,25 October 2021,1.0,"Hiroki Nagahama, NEC Corporation; Manikantan Srinivasan, NEC Corporation India; Pooja Natarajan, NEC Corporation India",Windows,,malware,"(Citation: Kaspersky Ferocious Kitten Jun 2021),,(Citation: Kaspersky Ferocious Kitten Jun 2021)",马克拉特,[Markirat]（https://attack.mitre.org/software/s0652）是一种与Visual Studio一起编译的远程访问Trojan（Rat），已由[凶猛的小猫]（https://attack.mitre.orgg/-组/G0137）至少从2015年开始。（引文：卡巴斯基凶猛小猫2021年6月）
S0167,Matryoshka,"[Matryoshka](https://attack.mitre.org/software/S0167) is a malware framework used by [CopyKittens](https://attack.mitre.org/groups/G0052) that consists of a dropper, loader, and RAT. It has multiple versions; v1 was seen in the wild from July 2016 until January 2017. v2 has fewer commands and other minor differences. (Citation: ClearSky Wilted Tulip July 2017) (Citation: CopyKittens Nov 2015)",https://attack.mitre.org/software/S0167,16 January 2018,23 April 2021,2.0,,Windows,,malware,"(Citation: ClearSky Wilted Tulip July 2017),,(Citation: CopyKittens Nov 2015),(Citation: ClearSky Wilted Tulip July 2017)",Matryoshka,[matryoshka]（https://attack.mitre.org/software/s0167）是[CopyKittens]（https://attack.mitre.mitre.org/groups/g0052）使用的恶意软件框架，由滴管，加载器，载荷，和老鼠。它有多个版本；从2016年7月到2017年1月，在野外看到V1。V2的命令和其他较小的差异更少。 （引文：Clearsky Wilted Tulip 2017年7月）（引文：2015年11月的CopyKittens）
S0449,Maze,"[Maze](https://attack.mitre.org/software/S0449) ransomware, previously known as ""ChaCha"", was discovered in May 2019. In addition to encrypting files on victim machines for impact, [Maze](https://attack.mitre.org/software/S0449) operators conduct information stealing campaigns prior to encryption and post the information online to extort affected companies.(Citation: FireEye Maze May 2020)(Citation: McAfee Maze March 2020)(Citation: Sophos Maze VM September 2020)",https://attack.mitre.org/software/S0449,18 May 2020,24 January 2022,1.2,"Center for Threat-Informed Defense (CTID); SarathKumar Rajendran, Trimble Inc",Windows,,malware,"(Citation: FireEye Maze May 2020),,(Citation: FireEye Maze May 2020),(Citation: Sophos Maze VM September 2020),(Citation: McAfee Maze March 2020)",迷宫,[Maze]（https://attack.mitre.org/software/s0449）勒索软件（以前称为“ chacha”）于2019年5月被发现。 //attack.mitre.org/software/s0449）操作员在加密之前进行信息窃取活动，并在线发布信息给勒索受影响的公司（引用：Fireeye Maze 2020年5月）（引用：McAfee Maze Maze 2020年3月）迷宫VM 2020年9月）
S0459,MechaFlounder,[MechaFlounder](https://attack.mitre.org/software/S0459) is a python-based remote access tool (RAT) that has been used by [APT39](https://attack.mitre.org/groups/G0087). The payload uses a combination of actor developed code and code snippets freely available online in development communities.(Citation: Unit 42 MechaFlounder March 2019),https://attack.mitre.org/software/S0459,27 May 2020,28 May 2020,1.0,,Windows,,malware,"(Citation: Unit 42 MechaFlounder March 2019),,(Citation: Unit 42 MechaFlounder March 2019)",机甲floud脚,[Mechaflounder]（https://attack.mitre.org/software/s0459）是一种基于Python的远程访问工具（RAT），已由[APT39]（https://attack.metarce.mitre.org.org/groups/）使用过G0087）。有效载荷结合了演员开发的代码和代码片段，可在开发社区中在线免费提供。
S0576,MegaCortex,[MegaCortex](https://attack.mitre.org/software/S0576) is ransomware that first appeared in May 2019. (Citation: IBM MegaCortex) [MegaCortex](https://attack.mitre.org/software/S0576) has mainly targeted industrial organizations. (Citation: FireEye Ransomware Disrupt Industrial Production)(Citation: FireEye Financial Actors Moving into OT),https://attack.mitre.org/software/S0576,17 February 2021,26 April 2021,1.0,,Windows,,malware,",,(Citation: IBM MegaCortex),(Citation: mbed-crypto)",Megacortex,[megacortex]（https://attack.mitre.org/software/s0576）是勒索软件，首次出现在2019年5月。 ）主要针对的是工业组织。 （引文：FireEye勒索软件破坏工业生产）（引文：FireEye金融参与者进入OT）
S0530,Melcoz,"[Melcoz](https://attack.mitre.org/software/S0530) is a banking trojan family built from the open source tool Remote Access PC. [Melcoz](https://attack.mitre.org/software/S0530) was first observed in attacks in Brazil and since 2018 has spread to Chile, Mexico, Spain, and Portugal.(Citation: Securelist Brazilian Banking Malware July 2020)",https://attack.mitre.org/software/S0530,10 November 2020,22 December 2020,1.0,,Windows,,malware,",,(Citation: Securelist Brazilian Banking Malware July 2020)",梅尔科兹,[Melcoz]（https://attack.mitre.org/software/s0530）是由开源工具远程访问PC构建的银行Trojan家族。 [Melcoz]（https://attack.mitre.org/software/s0530）在巴西的攻击中首次观察到，自2018年以来已蔓延到智利，墨西哥，西班牙和葡萄牙。
S0455,Metamorfo,[Metamorfo](https://attack.mitre.org/software/S0455) is a Latin-American banking trojan operated by a Brazilian cybercrime group that has been active since at least April 2018. The group focuses on targeting banks and cryptocurrency services in Brazil and Mexico.(Citation: Medium Metamorfo Apr 2020)(Citation: ESET Casbaneiro Oct 2019) ,https://attack.mitre.org/software/S0455,26 May 2020,18 October 2022,2.0,"Chen Erlich, @chen_erlich, enSilo; Jose Luis Sánchez Martinez",Windows,Casbaneiro,malware,",,(Citation: Medium Metamorfo Apr 2020),(Citation: FireEye Metamorfo Apr 2018),(Citation: Fortinet Metamorfo Feb 2020),(Citation: ESET Casbaneiro Oct 2019)",metamorfo,[metamorfo]（https://attack.mitre.org/software/s0455）是由巴西网络犯罪集团运营的拉丁美洲银行木马，至少从2018年4月开始就一直活跃。在巴西和墨西哥。
S0688,Meteor,"[Meteor](https://attack.mitre.org/software/S0688) is a wiper that was used against Iranian government organizations, including Iranian Railways, the Ministry of Roads, and Urban Development systems, in July 2021. [Meteor](https://attack.mitre.org/software/S0688) is likely a newer version of similar wipers called Stardust and Comet that were reportedly used by a group called ""Indra"" since at least 2019 against private companies in Syria.(Citation: Check Point Meteor Aug 2021)",https://attack.mitre.org/software/S0688,07 March 2022,14 April 2022,1.0,"Manikantan Srinivasan, NEC Corporation India; Pooja Natarajan, NEC Corporation India; Tsubasa Matsuda, NEC Corporation",Windows,,malware,",,(Citation: Check Point Meteor Aug 2021)",流星,[Meteor]（https://attack.mitre.org/software/s0688）是一家雨刮器，在2021年7月在包括伊朗铁路，道路和城市发展系统在内的伊朗政府组织使用。 （https://attack.mitre.org/software/s0688）可能是一个较新的类似惠普的版本，称为Stardust and Comet，据报道，该小组至少从2019年开始对叙利亚的私人公司进行了一个名为“ Indra”的小组。 ：检查点流星2021年8月）
S0339,Micropsia,[Micropsia](https://attack.mitre.org/software/S0339) is a remote access tool written in Delphi.(Citation: Talos Micropsia June 2017)(Citation: Radware Micropsia July 2018),https://attack.mitre.org/software/S0339,29 January 2019,30 March 2020,1.1,,Windows,,malware,",,(Citation: Talos Micropsia June 2017),(Citation: Radware Micropsia July 2018)",微症,[Micropsia]（https://attack.mitre.org/software/s0339）是用Delphi编写的远程访问工具（引用：Talos Micropsia 2017年6月）（引用：Radware Micropsia 2018年7月）
S1015,Milan,[Milan](https://attack.mitre.org/software/S1015) is a backdoor implant based on [DanBot](https://attack.mitre.org/software/S1014) that was written in Visual C++ and .NET. [Milan](https://attack.mitre.org/software/S1015) has been used by [HEXANE](https://attack.mitre.org/groups/G1001) since at least June 2020.(Citation: ClearSky Siamesekitten August 2021)(Citation: Kaspersky Lyceum October 2021),https://attack.mitre.org/software/S1015,06 June 2022,31 August 2022,1.0,,Windows,James,malware,"(Citation: Kaspersky Lyceum October 2021),(Citation: Accenture Lyceum Targets November 2021),,(Citation: ClearSky Siamesekitten August 2021),(Citation: Kaspersky Lyceum October 2021),(Citation: Accenture Lyceum Targets November 2021)",米兰,[米兰]（https://attack.mitre.org/software/s1015）是基于[danbot]（https://attack.mitre.org/software/s1014）的后端植入物，是在Visual C ++和。网。 [https://attack.mitre.org/software/s1015）（hexane]（https://attack.mitre.mitre.org/groups/g1001）已使用。 Siamesekitten 2021年8月）（引文：Kaspersky Lyceum 2021年10月）
S0179,MimiPenguin,"[MimiPenguin](https://attack.mitre.org/software/S0179) is a credential dumper, similar to [Mimikatz](https://attack.mitre.org/software/S0002), designed specifically for Linux platforms. (Citation: MimiPenguin GitHub May 2017)",https://attack.mitre.org/software/S0179,16 January 2018,15 October 2021,1.2,Vincent Le Toux,Linux,,tool,"(Citation: Palo Alto Black-T October 2020),,(Citation: MimiPenguin GitHub May 2017)",Mimipenguin,[mimipenguin]（https://attack.mitre.org/software/s0179）是凭证dumper，类似于[mimikatz]（https://attack.mitre.mitre.mitre.org/software/s0002），专为Linux平台设计。 （引文：Mimipenguin Github 2017年5月）
S0002,Mimikatz,"[Mimikatz](https://attack.mitre.org/software/S0002) is a credential dumper capable of obtaining plaintext Windows account logins and passwords, along with many other features that make it useful for testing the security of networks. (Citation: Deply Mimikatz) (Citation: Adsecurity Mimikatz Guide)",https://attack.mitre.org/software/S0002,31 May 2017,03 August 2022,1.6,Vincent Le Toux,Windows,,tool,"(Citation: PWC Cloud Hopper Technical Annex April 2017),(Citation: Microsoft GALLIUM December 2019),(Citation: FireEye APT32 May 2017),(Citation: Crowdstrike Indrik November 2018),(Citation: Mandiant APT1),(Citation: Microsoft 365 Defender Solorigate),(Citation: Cycraft Chimera April 2020),(Citation: Group IB Cobalt Aug 2017),(Citation: Kaspersky CactusPete Aug 2020),(Citation: CrowdStrike StellarParticle January 2022),(Citation: Dark Reading APT39 JAN 2019),(Citation: Symantec Thrip June 2018),(Citation: Microsoft NICKEL December 2021),(Citation: Symantec Elfin Mar 2019),(Citation: Kaspersky Sofacy),(Citation: Kaspersky Lyceum October 2021),(Citation: Symantec Tick Apr 2016),(Citation: RedCanary Mockingbird May 2020),(Citation: FireEye APT39 Jan 2019),(Citation: MSTIC DEV-0537 Mar 2022),(Citation: Unit 42 MuddyWater Nov 2017),(Citation: Nccgroup Emissary Panda May 2018),(Citation: SecureWorks BRONZE UNION June 2017),(Citation: Unit 42 Playbook Dec 2017),(Citation: Group IB APT 41 June 2021),(Citation: Trend Micro Tick November 2019),(Citation: PTSecurity Cobalt Dec 2016),(Citation: Profero APT27 December 2020),(Citation: Secureworks BRONZE BUTLER Oct 2017),(Citation: FireEye APT34 Webinar Dec 2017),(Citation: Symantec Whitefly March 2019),(Citation: BitDefender Chafer May 2020),(Citation: TrendMicro EarthLusca 2022),(Citation: Cybereason Oceanlotus May 2017),(Citation: FireEye APT41 Aug 2019),(Citation: FireEye KEGTAP SINGLEMALT October 2020),(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020),(Citation: PTSecurity Cobalt Group Aug 2017),(Citation: TrendMicro POWERSTATS V3 June 2019),(Citation: Cybereason Soft Cell June 2019),(Citation: Bizeul 2014),(Citation: Symantec Waterbug Jun 2019),(Citation: FireEye APT35 2018),(Citation: Secureworks IRON LIBERTY July 2019),(Citation: Security Intelligence More Eggs Aug 2019),(Citation: FireEye APT38 Oct 2018),(Citation: CrowdStrike Carbon Spider August 2021),(Citation: Unit 42 DarkHydrus July 2018),(Citation: Dragos Crashoverride 2018),(Citation: FireEye TRITON 2019),(Citation: NCC Group Chimera January 2021),(Citation: NCC Group APT15 Alive and Strong),(Citation: Cybereason Cobalt Kitty 2017),(Citation: Symantec Chafer February 2018),(Citation: KISA Operation Muzabi),(Citation: Trend Micro DRBControl February 2020),(Citation: Talent-Jump Clambling February 2020),(Citation: NCC Group TA505),(Citation: Symantec Leafminer July 2018),(Citation: Netscout Stolen Pencil Dec 2018),(Citation: ESET BackdoorDiplomacy Jun 2021),(Citation: F-Secure The Dukes),(Citation: Cylance Cleaver),(Citation: ESET Turla Mosquito May 2018),(Citation: Kaspersky Carbanak),(Citation: FoxIT Wocao December 2019),(Citation: Adsecurity Mimikatz Guide),(Citation: Deply Mimikatz),(Citation: Cobalt Strike Manual 4.3 November 2020),(Citation: AdSecurity Kerberos GT Aug 2015),(Citation: Metcalf 2015),(Citation: Delpy Mimikatz Crendential Manager),(Citation: Directory Services Internals DPAPI Backup Keys Oct 2015),(Citation: GitHub Mimikatz lsadump Module),(Citation: NCSC Joint Report Public Tools),(Citation: Harmj0y DCSync Sept 2015),(Citation: GitHub Mimikatz kerberos Module)",mimikatz,[mimikatz]（https://attack.mitre.org/software/s0002）是一款凭证dumper，能够获取明文Windows帐户登录和密码，以及许多其他功能，可用于测试网络的安全性。 （引用：默西伊米卡茨）（引文：adsecurity mimikatz指南）
S0133,Miner-C,[Miner-C](https://attack.mitre.org/software/S0133) is malware that mines victims for the Monero cryptocurrency. It has targeted FTP servers and Network Attached Storage (NAS) devices to spread. (Citation: Softpedia MinerC),https://attack.mitre.org/software/S0133,31 May 2017,17 October 2018,1.0,,,,malware,",,(Citation: Softpedia MinerC)",矿工-C,[Miner-C]（https://attack.mitre.org/software/s0133）是恶意软件，可为Monero加密货币挖掘受害者。它具有针对的FTP服务器和网络附加存储（NAS）设备来传播。 （引文：软皮）
S0051,MiniDuke,[MiniDuke](https://attack.mitre.org/software/S0051) is malware that was used by [APT29](https://attack.mitre.org/groups/G0016) from 2010 to 2015. The [MiniDuke](https://attack.mitre.org/software/S0051) toolset consists of multiple downloader and backdoor components. The loader has been used with other [MiniDuke](https://attack.mitre.org/software/S0051) components as well as in conjunction with [CosmicDuke](https://attack.mitre.org/software/S0050) and [PinchDuke](https://attack.mitre.org/software/S0048). (Citation: F-Secure The Dukes),https://attack.mitre.org/software/S0051,31 May 2017,14 October 2021,1.3,,Windows,,malware,"(Citation: Secureworks IRON HEMLOCK Profile),(Citation: ESET Dukes October 2019),(Citation: F-Secure The Dukes),,(Citation: Securelist MiniDuke Feb 2013),(Citation: ESET Dukes October 2019),(Citation: F-Secure The Dukes)",Miniduke,[Miniduke]（https://attack.mitre.org/software/s0051）是[apt29]（https://attack.mitre.org/groups/g0016）使用的恶意软件。 ]（https://attack.mitre.org/software/s0051）工具集由多个下载器和后门组件组成。加载程序已与其他[Miniduke]（https://attack.mitre.org/software/s0051）组件以及与[cosmicduke]（https://attack.mitre.mitre.org/software/s0050）一起使用。和[pinchduke]（https://attack.mitre.org/software/s0048）。 （引用：f-secure the dukes）
